lat,lon,aet_mm_yr
33.5625,-105.4792,306.1
33.5625,-105.4375,316.8
33.5625,-105.3958,331.6
33.5625,-105.3542,345.7
33.5625,-105.3125,355.1
33.5625,-105.2708,354.9
33.5625,-105.2292,329.7
33.5625,-105.1875,276.7
33.5625,-105.1458,267.2
33.5625,-105.1042,261.0
33.5625,-105.0625,252.3
33.5625,-105.0208,247.2
33.5625,-104.9792,241.4
33.5625,-104.9375,236.7
33.5625,-104.8958,236.3
33.5625,-104.8542,236.1
33.5625,-104.8125,237.4
33.5625,-104.7708,239.7
33.5625,-104.7292,243.0
33.5625,-104.6875,247.2
33.5625,-104.6458,244.3
33.5625,-104.6042,242.3
33.5625,-104.5625,242.7
33.5625,-104.5208,248.4
33.5625,-104.4792,247.2
33.5625,-104.4375,245.8
33.5625,-104.3958,245.5
33.5625,-104.3542,250.2
33.5625,-104.3125,259.5
33.5625,-104.2708,263.9
33.5625,-104.2292,267.2
33.5625,-104.1875,269.2
33.5625,-104.1458,268.9
33.5625,-104.1042,271.0
33.5625,-104.0625,270.5
33.5625,-104.0208,267.4
33.5625,-103.9792,266.6
33.5625,-103.9375,275.6
33.5625,-103.8958,279.2
33.5625,-103.8542,282.0
33.5625,-103.8125,286.4
33.5625,-103.7708,289.9
33.5625,-103.7292,295.7
33.5625,-103.6875,298.8
33.5625,-103.6458,302.5
33.5208,-105.6875,350.8
33.5208,-105.6458,340.1
33.5208,-105.6042,324.7
33.5208,-105.5625,319.8
33.5208,-105.5208,306.6
33.5208,-105.4792,299.8
33.5208,-105.4375,302.6
33.5208,-105.3958,303.8
33.5208,-105.3542,312.9
33.5208,-105.3125,307.5
33.5208,-105.2708,302.4
33.5208,-105.2292,285.2
33.5208,-105.1875,274.2
33.5208,-105.1458,264.0
33.5208,-105.1042,257.0
33.5208,-105.0625,248.9
33.5208,-105.0208,243.0
33.5208,-104.9792,241.8
33.5208,-104.9375,240.2
33.5208,-104.8958,239.5
33.5208,-104.8542,239.8
33.5208,-104.8125,242.5
33.5208,-104.7708,245.9
33.5208,-104.7292,248.3
33.5208,-104.6875,249.1
33.5208,-104.6458,245.8
33.5208,-104.6042,243.8
33.5208,-104.5625,243.9
33.5208,-104.5208,244.5
33.5208,-104.4792,243.9
33.5208,-104.4375,245.4
33.5208,-104.3958,245.4
33.5208,-104.3542,250.1
33.5208,-104.3125,255.1
33.5208,-104.2708,260.1
33.5208,-104.2292,264.6
33.5208,-104.1875,267.2
33.5208,-104.1458,268.5
33.5208,-104.1042,268.5
33.5208,-104.0625,270.3
33.5208,-104.0208,269.4
33.5208,-103.9792,271.3
33.5208,-103.9375,275.8
33.5208,-103.8958,278.0
33.5208,-103.8542,281.9
33.5208,-103.8125,286.7
33.5208,-103.7708,290.9
33.5208,-103.7292,295.5
33.4792,-105.8125,424.6
33.4792,-105.7708,412.1
33.4792,-105.7292,401.7
33.4792,-105.6875,367.6
33.4792,-105.6458,351.2
33.4792,-105.6042,340.5
33.4792,-105.5625,328.6
33.4792,-105.5208,321.4
33.4792,-105.4792,325.0
33.4792,-105.4375,326.8
33.4792,-105.3958,308.4
33.4792,-105.3542,295.3
33.4792,-105.3125,298.3
33.4792,-105.2708,293.1
33.4792,-105.2292,288.8
33.4792,-105.1875,282.4
33.4792,-105.1458,271.2
33.4792,-105.1042,258.4
33.4792,-105.0625,249.6
33.4792,-105.0208,245.1
33.4792,-104.9792,243.1
33.4792,-104.9375,242.2
33.4792,-104.8958,241.0
33.4792,-104.8542,241.4
33.4792,-104.8125,240.2
33.4792,-104.7708,242.2
33.4792,-104.7292,247.1
33.4792,-104.6875,246.6
33.4792,-104.6458,245.1
33.4792,-104.6042,244.9
33.4792,-104.5625,245.5
33.4792,-104.5208,246.6
33.4792,-104.4792,246.1
33.4792,-104.4375,244.9
33.4792,-104.3958,245.1
33.4792,-104.3542,251.3
33.4792,-104.3125,256.7
33.4792,-104.2708,263.9
33.4792,-104.2292,267.1
33.4792,-104.1875,266.7
33.4792,-104.1458,266.2
33.4792,-104.1042,264.7
33.4792,-104.0625,266.5
33.4792,-104.0208,269.9
33.4792,-103.9792,272.1
33.4792,-103.9375,275.2
33.4792,-103.8958,277.7
33.4792,-103.8542,282.2
33.4792,-103.8125,287.5
33.4792,-103.7708,291.0
33.4792,-103.7292,295.7
33.4792,-103.6875,299.5
33.4375,-105.8125,452.2
33.4375,-105.7708,428.1
33.4375,-105.7292,415.5
33.4375,-105.6875,383.2
33.4375,-105.6458,362.4
33.4375,-105.6042,352.3
33.4375,-105.5625,343.7
33.4375,-105.5208,330.5
33.4375,-105.4792,321.7
33.4375,-105.4375,313.1
33.4375,-105.3958,302.8
33.4375,-105.3542,296.8
33.4375,-105.3125,285.0
33.4375,-105.2708,286.7
33.4375,-105.2292,297.2
33.4375,-105.1875,284.3
33.4375,-105.1458,276.0
33.4375,-105.1042,264.4
33.4375,-105.0625,258.4
33.4375,-105.0208,250.6
33.4375,-104.9792,244.3
33.4375,-104.9375,242.8
33.4375,-104.8958,242.8
33.4375,-104.8542,241.0
33.4375,-104.8125,241.2
33.4375,-104.7708,242.3
33.4375,-104.7292,247.1
33.4375,-104.6875,246.7
33.4375,-104.6458,244.7
33.4375,-104.6042,247.4
33.4375,-104.5625,249.6
33.4375,-104.5208,251.3
33.4375,-104.4792,251.4
33.4375,-104.4375,249.8
33.4375,-104.3958,246.3
33.4375,-104.3542,254.7
33.4375,-104.3125,256.0
33.4375,-104.2708,261.3
33.4375,-104.2292,265.0
33.4375,-104.1875,267.3
33.4375,-104.1458,264.4
33.4375,-104.1042,262.2
33.4375,-104.0625,266.2
33.4375,-104.0208,271.7
33.4375,-103.9792,273.2
33.4375,-103.9375,276.6
33.4375,-103.8958,281.6
33.4375,-103.8542,285.5
33.4375,-103.8125,288.7
33.4375,-103.7708,293.5
33.4375,-103.7292,298.0
33.3958,-105.8125,510.9
33.3958,-105.7708,471.5
33.3958,-105.7292,418.9
33.3958,-105.6875,392.0
33.3958,-105.6458,376.6
33.3958,-105.6042,368.3
33.3958,-105.5625,353.8
33.3958,-105.5208,333.2
33.3958,-105.4792,314.6
33.3958,-105.4375,318.4
33.3958,-105.3958,313.2
33.3958,-105.3542,296.8
33.3958,-105.3125,280.7
33.3958,-105.2708,274.9
33.3958,-105.2292,277.2
33.3958,-105.1875,276.0
33.3958,-105.1458,279.9
33.3958,-105.1042,270.6
33.3958,-105.0625,261.0
33.3958,-105.0208,251.5
33.3958,-104.9792,247.3
33.3958,-104.9375,245.3
33.3958,-104.8958,243.3
33.3958,-104.8542,241.7
33.3958,-104.8125,242.3
33.3958,-104.7708,243.1
33.3958,-104.7292,245.8
33.3958,-104.6875,244.8
33.3958,-104.6458,246.1
33.3958,-104.6042,248.9
33.3958,-104.5625,252.3
33.3958,-104.5208,252.4
33.3958,-104.4792,250.2
33.3958,-104.4375,250.8
33.3958,-104.3958,251.7
33.3958,-104.3542,253.2
33.3958,-104.3125,252.8
33.3958,-104.2708,254.3
33.3958,-104.2292,256.2
33.3958,-104.1875,259.6
33.3958,-104.1458,258.9
33.3958,-104.1042,261.4
33.3958,-104.0625,265.2
33.3958,-104.0208,272.7
33.3958,-103.9792,274.8
33.3958,-103.9375,278.3
33.3958,-103.8958,284.4
33.3958,-103.8542,288.8
33.3958,-103.8125,290.9
33.3542,-105.8125,502.2
33.3542,-105.7708,458.0
33.3542,-105.7292,414.3
33.3542,-105.6875,377.3
33.3542,-105.6458,371.3
33.3542,-105.6042,364.5
33.3542,-105.5625,339.7
33.3542,-105.5208,349.7
33.3542,-105.4792,349.8
33.3542,-105.4375,342.3
33.3542,-105.3958,326.1
33.3542,-105.3542,311.9
33.3542,-105.3125,292.8
33.3542,-105.2708,278.9
33.3542,-105.2292,271.3
33.3542,-105.1875,264.6
33.3542,-105.1458,265.2
33.3542,-105.1042,269.2
33.3542,-105.0625,260.6
33.3542,-105.0208,256.2
33.3542,-104.9792,251.7
33.3542,-104.9375,248.2
33.3542,-104.8958,245.5
33.3542,-104.8542,244.3
33.3542,-104.8125,246.2
33.3542,-104.7708,245.5
33.3542,-104.7292,244.5
33.3542,-104.6875,245.4
33.3542,-104.6458,248.7
33.3542,-104.6042,250.4
33.3542,-104.5625,253.7
33.3542,-104.5208,256.2
33.3542,-104.4792,253.1
33.3542,-104.4375,251.0
33.3542,-104.3958,250.1
33.3542,-104.3542,252.8
33.3542,-104.3125,254.6
33.3542,-104.2708,255.2
33.3542,-104.2292,257.5
33.3542,-104.1875,262.1
33.3542,-104.1458,262.5
33.3542,-104.1042,265.6
33.3542,-104.0625,265.4
33.3542,-104.0208,271.7
33.3542,-103.9792,274.6
33.3542,-103.9375,277.6
33.3542,-103.8958,284.6
33.3542,-103.8542,288.7
33.3125,-105.7708,446.0
33.3125,-105.7292,406.5
33.3125,-105.6875,379.4
33.3125,-105.6458,371.4
33.3125,-105.6042,371.7
33.3125,-105.5625,390.2
33.3125,-105.5208,394.6
33.3125,-105.4792,366.2
33.3125,-105.4375,350.3
33.3125,-105.3958,337.0
33.3125,-105.3542,317.1
33.3125,-105.3125,304.8
33.3125,-105.2708,294.7
33.3125,-105.2292,284.4
33.3125,-105.1875,275.5
33.3125,-105.1458,282.1
33.3125,-105.1042,270.7
33.3125,-105.0625,264.2
33.3125,-105.0208,252.5
33.3125,-104.9792,250.0
33.3125,-104.9375,249.1
33.3125,-104.8958,248.6
33.3125,-104.8542,245.4
33.3125,-104.8125,246.1
33.3125,-104.7708,247.8
33.3125,-104.7292,247.2
33.3125,-104.6875,247.7
33.3125,-104.6458,250.7
33.3125,-104.6042,254.5
33.3125,-104.5625,256.4
33.3125,-104.5208,258.7
33.3125,-104.4792,256.0
33.3125,-104.4375,254.1
33.3125,-104.3958,252.5
33.3125,-104.3542,252.0
33.3125,-104.3125,255.8
33.3125,-104.2708,256.1
33.3125,-104.2292,259.0
33.3125,-104.1875,265.6
33.3125,-104.1458,262.5
33.3125,-104.1042,261.9
33.3125,-104.0625,265.6
33.3125,-104.0208,269.8
33.3125,-103.9792,274.7
33.3125,-103.9375,279.8
33.3125,-103.8958,283.6
33.3125,-103.8542,288.4
33.2708,-105.7292,404.7
33.2708,-105.6875,397.3
33.2708,-105.6458,406.2
33.2708,-105.6042,415.7
33.2708,-105.5625,410.8
33.2708,-105.5208,407.3
33.2708,-105.4792,380.4
33.2708,-105.4375,361.8
33.2708,-105.3958,337.7
33.2708,-105.3542,326.4
33.2708,-105.3125,313.8
33.2708,-105.2708,306.5
33.2708,-105.2292,300.6
33.2708,-105.1875,289.9
33.2708,-105.1458,290.7
33.2708,-105.1042,278.7
33.2708,-105.0625,267.8
33.2708,-105.0208,260.1
33.2708,-104.9792,257.6
33.2708,-104.9375,254.7
33.2708,-104.8958,253.3
33.2708,-104.8542,250.5
33.2708,-104.8125,245.0
33.2708,-104.7708,246.5
33.2708,-104.7292,248.2
33.2708,-104.6875,247.5
33.2708,-104.6458,251.6
33.2708,-104.6042,253.8
33.2708,-104.5625,252.6
33.2708,-104.5208,254.5
33.2708,-104.4792,257.9
33.2708,-104.4375,258.9
33.2708,-104.3958,255.6
33.2708,-104.3542,253.6
33.2708,-104.3125,254.6
33.2708,-104.2708,254.1
33.2708,-104.2292,254.6
33.2708,-104.1875,260.4
33.2708,-104.1458,258.1
33.2708,-104.1042,257.1
33.2708,-104.0625,266.3
33.2708,-104.0208,271.3
33.2708,-103.9792,273.8
33.2708,-103.9375,277.3
33.2708,-103.8958,282.8
33.2708,-103.8542,291.6
33.2292,-105.7292,415.3
33.2292,-105.6875,417.1
33.2292,-105.6458,424.0
33.2292,-105.6042,429.1
33.2292,-105.5625,414.2
33.2292,-105.5208,403.2
33.2292,-105.4792,388.2
33.2292,-105.4375,381.9
33.2292,-105.3958,347.6
33.2292,-105.3542,333.2
33.2292,-105.3125,318.7
33.2292,-105.2708,317.1
33.2292,-105.2292,306.9
33.2292,-105.1875,292.7
33.2292,-105.1458,285.2
33.2292,-105.1042,278.9
33.2292,-105.0625,266.0
33.2292,-105.0208,261.9
33.2292,-104.9792,257.4
33.2292,-104.9375,253.4
33.2292,-104.8958,253.6
33.2292,-104.8542,251.9
33.2292,-104.8125,248.7
33.2292,-104.7708,249.8
33.2292,-104.7292,249.8
33.2292,-104.6875,248.4
33.2292,-104.6458,250.3
33.2292,-104.6042,252.4
33.2292,-104.5625,252.0
33.2292,-104.5208,252.8
33.2292,-104.4792,253.2
33.2292,-104.4375,257.2
33.2292,-104.3958,253.6
33.2292,-104.3542,251.7
33.2292,-104.3125,255.4
33.2292,-104.2708,253.4
33.2292,-104.2292,253.6
33.2292,-104.1875,257.9
33.2292,-104.1458,257.3
33.2292,-104.1042,260.9
33.2292,-104.0625,267.7
33.2292,-104.0208,270.6
33.2292,-103.9792,274.6
33.2292,-103.9375,277.9
33.2292,-103.8958,280.8
33.2292,-103.8542,285.0
33.2292,-103.8125,292.7
33.1875,-105.6458,441.0
33.1875,-105.6042,431.8
33.1875,-105.5625,418.0
33.1875,-105.5208,401.6
33.1875,-105.4792,383.5
33.1875,-105.4375,367.1
33.1875,-105.3958,350.3
33.1875,-105.3542,339.3
33.1875,-105.3125,326.7
33.1875,-105.2708,319.3
33.1875,-105.2292,309.6
33.1875,-105.1875,299.9
33.1875,-105.1458,287.2
33.1875,-105.1042,279.0
33.1875,-105.0625,272.1
33.1875,-105.0208,269.3
33.1875,-104.9792,261.4
33.1875,-104.9375,256.3
33.1875,-104.8958,251.2
33.1875,-104.8542,249.7
33.1875,-104.8125,250.8
33.1875,-104.7708,251.7
33.1875,-104.7292,250.1
33.1875,-104.6875,249.3
33.1875,-104.6458,250.9
33.1875,-104.6042,252.4
33.1875,-104.5625,253.0
33.1875,-104.5208,253.5
33.1875,-104.4792,253.5
33.1875,-104.4375,256.3
33.1875,-104.3958,251.6
33.1875,-104.3542,251.8
33.1875,-104.3125,255.6
33.1875,-104.2708,253.4
33.1875,-104.2292,252.7
33.1875,-104.1875,258.5
33.1875,-104.1458,257.5
33.1875,-104.1042,263.0
33.1875,-104.0625,267.9
33.1875,-104.0208,269.5
33.1875,-103.9792,272.3
33.1875,-103.9375,276.7
33.1875,-103.8958,281.9
33.1875,-103.8542,284.8
33.1875,-103.8125,290.5
33.1458,-105.6458,440.6
33.1458,-105.6042,440.4
33.1458,-105.5625,424.5
33.1458,-105.5208,416.4
33.1458,-105.4792,391.4
33.1458,-105.4375,368.9
33.1458,-105.3958,351.5
33.1458,-105.3542,341.7
33.1458,-105.3125,329.6
33.1458,-105.2708,325.0
33.1458,-105.2292,314.6
33.1458,-105.1875,300.1
33.1458,-105.1458,290.3
33.1458,-105.1042,282.4
33.1458,-105.0625,274.8
33.1458,-105.0208,267.2
33.1458,-104.9792,260.4
33.1458,-104.9375,257.3
33.1458,-104.8958,252.3
33.1458,-104.8542,250.5
33.1458,-104.8125,250.7
33.1458,-104.7708,250.8
33.1458,-104.7292,250.2
33.1458,-104.6875,250.9
33.1458,-104.6458,251.6
33.1458,-104.6042,253.0
33.1458,-104.5625,254.3
33.1458,-104.5208,255.3
33.1458,-104.4792,254.3
33.1458,-104.4375,257.6
33.1458,-104.3958,254.2
33.1458,-104.3542,251.6
33.1458,-104.3125,255.0
33.1458,-104.2708,255.5
33.1458,-104.2292,254.7
33.1458,-104.1875,262.4
33.1458,-104.1458,262.3
33.1458,-104.1042,265.5
33.1458,-104.0625,267.2
33.1458,-104.0208,268.8
33.1458,-103.9792,270.5
33.1458,-103.9375,275.5
33.1458,-103.8958,279.4
33.1458,-103.8542,284.8
33.1458,-103.8125,289.9
33.1042,-105.6458,437.9
33.1042,-105.6042,438.0
33.1042,-105.5625,432.5
33.1042,-105.5208,417.4
33.1042,-105.4792,398.0
33.1042,-105.4375,384.2
33.1042,-105.3958,369.0
33.1042,-105.3542,351.6
33.1042,-105.3125,335.6
33.1042,-105.2708,319.2
33.1042,-105.2292,318.3
33.1042,-105.1875,304.7
33.1042,-105.1458,290.4
33.1042,-105.1042,284.4
33.1042,-105.0625,276.6
33.1042,-105.0208,266.1
33.1042,-104.9792,260.8
33.1042,-104.9375,257.3
33.1042,-104.8958,254.5
33.1042,-104.8542,250.7
33.1042,-104.8125,248.3
33.1042,-104.7708,251.8
33.1042,-104.7292,252.7
33.1042,-104.6875,250.9
33.1042,-104.6458,250.8
33.1042,-104.6042,252.5
33.1042,-104.5625,253.8
33.1042,-104.5208,255.1
33.1042,-104.4792,253.8
33.1042,-104.4375,256.5
33.1042,-104.3958,256.7
33.1042,-104.3542,255.6
33.1042,-104.3125,255.2
33.1042,-104.2708,257.7
33.1042,-104.2292,258.1
33.1042,-104.1875,260.8
33.1042,-104.1458,262.9
33.1042,-104.1042,261.5
33.1042,-104.0625,264.8
33.1042,-104.0208,268.0
33.1042,-103.9792,265.9
33.1042,-103.9375,274.4
33.1042,-103.8958,278.6
33.1042,-103.8542,284.0
33.1042,-103.8125,290.3
33.0625,-105.6458,449.7
33.0625,-105.6042,430.8
33.0625,-105.5625,421.2
33.0625,-105.5208,415.6
33.0625,-105.4792,406.2
33.0625,-105.4375,391.0
33.0625,-105.3958,369.9
33.0625,-105.3542,352.2
33.0625,-105.3125,332.0
33.0625,-105.2708,315.4
33.0625,-105.2292,311.5
33.0625,-105.1875,298.1
33.0625,-105.1458,282.7
33.0625,-105.1042,282.3
33.0625,-105.0625,275.4
33.0625,-105.0208,267.1
33.0625,-104.9792,261.1
33.0625,-104.9375,261.7
33.0625,-104.8958,257.7
33.0625,-104.8542,253.9
33.0625,-104.8125,250.9
33.0625,-104.7708,250.1
33.0625,-104.7292,251.6
33.0625,-104.6875,253.1
33.0625,-104.6458,254.1
33.0625,-104.6042,253.6
33.0625,-104.5625,254.2
33.0625,-104.5208,254.2
33.0625,-104.4792,253.1
33.0625,-104.4375,251.8
33.0625,-104.3958,254.7
33.0625,-104.3542,256.4
33.0625,-104.3125,256.2
33.0625,-104.2708,257.7
33.0625,-104.2292,255.9
33.0625,-104.1875,253.3
33.0625,-104.1458,256.4
33.0625,-104.1042,258.2
33.0625,-104.0625,262.1
33.0625,-104.0208,266.6
33.0625,-103.9792,270.9
33.0625,-103.9375,275.9
33.0625,-103.8958,279.7
33.0625,-103.8542,287.0
33.0208,-105.6458,449.3
33.0208,-105.6042,438.6
33.0208,-105.5625,431.2
33.0208,-105.5208,419.8
33.0208,-105.4792,395.2
33.0208,-105.4375,381.2
33.0208,-105.3958,368.6
33.0208,-105.3542,341.9
33.0208,-105.3125,327.0
33.0208,-105.2708,313.3
33.0208,-105.2292,297.9
33.0208,-105.1875,289.3
33.0208,-105.1458,277.2
33.0208,-105.1042,275.7
33.0208,-105.0625,272.2
33.0208,-105.0208,270.7
33.0208,-104.9792,263.9
33.0208,-104.9375,260.6
33.0208,-104.8958,257.6
33.0208,-104.8542,255.5
33.0208,-104.8125,253.2
33.0208,-104.7708,253.4
33.0208,-104.7292,252.6
33.0208,-104.6875,253.7
33.0208,-104.6458,253.8
33.0208,-104.6042,252.6
33.0208,-104.5625,252.6
33.0208,-104.5208,252.0
33.0208,-104.4792,251.5
33.0208,-104.4375,250.1
33.0208,-104.3958,251.6
33.0208,-104.3542,251.4
33.0208,-104.3125,254.5
33.0208,-104.2708,256.1
33.0208,-104.2292,255.2
33.0208,-104.1875,256.4
33.0208,-104.1458,255.5
33.0208,-104.1042,258.6
33.0208,-104.0625,262.0
33.0208,-104.0208,269.2
33.0208,-103.9792,274.3
33.0208,-103.9375,277.7
33.0208,-103.8958,283.6
32.9792,-105.7292,472.7
32.9792,-105.6875,463.2
32.9792,-105.6458,455.2
32.9792,-105.6042,450.6
32.9792,-105.5625,430.4
32.9792,-105.5208,419.0
32.9792,-105.4792,403.2
32.9792,-105.4375,380.8
32.9792,-105.3958,352.3
32.9792,-105.3542,332.3
32.9792,-105.3125,326.9
32.9792,-105.2708,329.8
32.9792,-105.2292,313.3
32.9792,-105.1875,294.8
32.9792,-105.1458,282.6
32.9792,-105.1042,279.3
32.9792,-105.0625,270.9
32.9792,-105.0208,264.8
32.9792,-104.9792,265.1
32.9792,-104.9375,259.0
32.9792,-104.8958,256.0
32.9792,-104.8542,254.0
32.9792,-104.8125,254.3
32.9792,-104.7708,253.7
32.9792,-104.7292,251.6
32.9792,-104.6875,250.7
32.9792,-104.6458,250.6
32.9792,-104.6042,251.0
32.9792,-104.5625,251.7
32.9792,-104.5208,252.8
32.9792,-104.4792,252.7
32.9792,-104.4375,251.3
32.9792,-104.3958,250.5
32.9792,-104.3542,251.7
32.9792,-104.3125,251.4
32.9792,-104.2708,251.6
32.9792,-104.2292,252.4
32.9792,-104.1875,256.3
32.9792,-104.1458,255.5
32.9792,-104.1042,255.3
32.9792,-104.0625,261.8
32.9792,-104.0208,269.4
32.9792,-103.9792,272.6
32.9792,-103.9375,277.0
32.9792,-103.8958,282.5
32.9792,-103.8542,291.5
32.9792,-103.8125,292.5
32.9375,-105.7292,475.9
32.9375,-105.6875,472.4
32.9375,-105.6458,450.7
32.9375,-105.6042,432.8
32.9375,-105.5625,430.9
32.9375,-105.5208,419.9
32.9375,-105.4792,397.8
32.9375,-105.4375,372.6
32.9375,-105.3958,350.9
32.9375,-105.3542,330.6
32.9375,-105.3125,321.2
32.9375,-105.2708,312.2
32.9375,-105.2292,312.1
32.9375,-105.1875,291.1
32.9375,-105.1458,278.6
32.9375,-105.1042,274.9
32.9375,-105.0625,270.7
32.9375,-105.0208,265.8
32.9375,-104.9792,260.9
32.9375,-104.9375,257.5
32.9375,-104.8958,256.4
32.9375,-104.8542,256.3
32.9375,-104.8125,255.0
32.9375,-104.7708,253.1
32.9375,-104.7292,251.0
32.9375,-104.6875,248.3
32.9375,-104.6458,247.7
32.9375,-104.6042,249.0
32.9375,-104.5625,250.7
32.9375,-104.5208,250.1
32.9375,-104.4792,249.0
32.9375,-104.4375,247.3
32.9375,-104.3958,246.1
32.9375,-104.3542,249.5
32.9375,-104.3125,249.1
32.9375,-104.2708,252.5
32.9375,-104.2292,254.6
32.9375,-104.1875,255.2
32.9375,-104.1458,252.9
32.9375,-104.1042,258.1
32.9375,-104.0625,265.3
32.9375,-104.0208,268.8
32.9375,-103.9792,271.2
32.9375,-103.9375,275.9
32.9375,-103.8958,280.6
32.9375,-103.8542,288.0
32.9375,-103.8125,292.7
32.9375,-103.7708,292.9
32.8958,-105.7708,484.2
32.8958,-105.7292,475.3
32.8958,-105.6875,460.0
32.8958,-105.6458,451.7
32.8958,-105.6042,445.2
32.8958,-105.5625,425.2
32.8958,-105.5208,404.2
32.8958,-105.4792,382.9
32.8958,-105.4375,374.8
32.8958,-105.3958,353.7
32.8958,-105.3542,336.8
32.8958,-105.3125,341.3
32.8958,-105.2708,312.0
32.8958,-105.2292,303.0
32.8958,-105.1875,290.6
32.8958,-105.1458,283.1
32.8958,-105.1042,277.1
32.8958,-105.0625,274.1
32.8958,-105.0208,266.6
32.8958,-104.9792,260.1
32.8958,-104.9375,256.9
32.8958,-104.8958,255.5
32.8958,-104.8542,254.4
32.8958,-104.8125,253.7
32.8958,-104.7708,252.0
32.8958,-104.7292,251.4
32.8958,-104.6875,248.8
32.8958,-104.6458,246.6
32.8958,-104.6042,247.0
32.8958,-104.5625,247.4
32.8958,-104.5208,247.5
32.8958,-104.4792,247.0
32.8958,-104.4375,248.4
32.8958,-104.3958,246.2
32.8958,-104.3542,245.2
32.8958,-104.3125,244.8
32.8958,-104.2708,247.5
32.8958,-104.2292,249.4
32.8958,-104.1875,251.9
32.8958,-104.1458,254.4
32.8958,-104.1042,255.3
32.8958,-104.0625,259.9
32.8958,-104.0208,267.6
32.8958,-103.9792,269.1
32.8958,-103.9375,272.7
32.8958,-103.8958,277.7
32.8958,-103.8542,282.1
32.8958,-103.8125,288.6
32.8958,-103.7708,291.7
32.8958,-103.7292,292.7
32.8542,-105.7708,492.6
32.8542,-105.7292,478.5
32.8542,-105.6875,462.2
32.8542,-105.6458,442.0
32.8542,-105.6042,425.7
32.8542,-105.5625,414.1
32.8542,-105.5208,399.0
32.8542,-105.4792,388.8
32.8542,-105.4375,371.0
32.8542,-105.3958,359.3
32.8542,-105.3542,351.3
32.8542,-105.3125,352.8
32.8542,-105.2708,318.7
32.8542,-105.2292,305.7
32.8542,-105.1875,286.2
32.8542,-105.1458,279.6
32.8542,-105.1042,275.0
32.8542,-105.0625,270.1
32.8542,-105.0208,264.3
32.8542,-104.9792,259.4
32.8542,-104.9375,258.6
32.8542,-104.8958,257.3
32.8542,-104.8542,255.4
32.8542,-104.8125,253.6
32.8542,-104.7708,250.7
32.8542,-104.7292,250.6
32.8542,-104.6875,251.1
32.8542,-104.6458,248.8
32.8542,-104.6042,246.9
32.8542,-104.5625,246.2
32.8542,-104.5208,245.4
32.8542,-104.4792,245.2
32.8542,-104.4375,246.6
32.8542,-104.3958,243.7
32.8542,-104.3542,242.5
32.8542,-104.3125,243.3
32.8542,-104.2708,244.7
32.8542,-104.2292,248.0
32.8542,-104.1875,249.5
32.8542,-104.1458,252.5
32.8542,-104.1042,254.7
32.8542,-104.0625,256.6
32.8542,-104.0208,265.6
32.8542,-103.9792,267.6
32.8542,-103.9375,270.1
32.8542,-103.8958,274.0
32.8542,-103.8542,279.1
32.8542,-103.8125,280.3
32.8542,-103.7708,286.3
32.8542,-103.7292,290.4
32.8542,-103.6875,293.0
32.8542,-103.6458,293.1
32.8125,-105.7708,483.2
32.8125,-105.7292,473.6
32.8125,-105.6875,465.5
32.8125,-105.6458,448.4
32.8125,-105.6042,437.1
32.8125,-105.5625,424.3
32.8125,-105.5208,404.6
32.8125,-105.4792,387.6
32.8125,-105.4375,371.2
32.8125,-105.3958,363.3
32.8125,-105.3542,356.4
32.8125,-105.3125,344.9
32.8125,-105.2708,319.7
32.8125,-105.2292,298.2
32.8125,-105.1875,289.3
32.8125,-105.1458,284.5
32.8125,-105.1042,277.5
32.8125,-105.0625,269.2
32.8125,-105.0208,262.6
32.8125,-104.9792,258.8
32.8125,-104.9375,258.4
32.8125,-104.8958,256.8
32.8125,-104.8542,252.7
32.8125,-104.8125,251.9
32.8125,-104.7708,251.9
32.8125,-104.7292,252.6
32.8125,-104.6875,251.5
32.8125,-104.6458,248.3
32.8125,-104.6042,246.9
32.8125,-104.5625,245.2
32.8125,-104.5208,242.6
32.8125,-104.4792,242.2
32.8125,-104.4375,243.2
32.8125,-104.3958,241.0
32.8125,-104.3542,237.8
32.8125,-104.3125,242.1
32.8125,-104.2708,245.0
32.8125,-104.2292,249.1
32.8125,-104.1875,251.9
32.8125,-104.1458,253.8
32.8125,-104.1042,255.2
32.8125,-104.0625,257.1
32.8125,-104.0208,262.2
32.8125,-103.9792,265.0
32.8125,-103.9375,266.6
32.8125,-103.8958,269.6
32.8125,-103.8542,275.4
32.8125,-103.8125,278.7
32.8125,-103.7708,282.2
32.8125,-103.7292,284.6
32.8125,-103.6875,290.1
