id,desc,source,lat,lon,type_cd,n_samples,n_tds,n_cond,n_ion_samples,n_iso_samples,tds_min,tds_max,tds_mean,date_oldest,date_newest
5403401,J. M. Shannon Estate,TWDB,30.91,-101.72,GW,1,1,1,1,0,359.0,359.0,359.0,1962-12-04,1962-12-04
5403403,J. M. Shannon Estate,TWDB,30.93,-101.71,GW,1,1,1,1,0,495.0,495.0,495.0,1962-12-05,1962-12-05
5403501,J. M. Shannon Estate,TWDB,30.91,-101.67,GW,1,1,1,1,0,710.0,710.0,710.0,1962-12-04,1962-12-04
5403502,J. M. Shannon Estate,TWDB,30.92,-101.7,GW,1,1,1,1,0,496.0,496.0,496.0,1962-12-05,1962-12-05
5403505,J. M. Shannon Estate,TWDB,30.94,-101.69,GW,4,4,4,4,0,715.0,940.0,789.8,1962-12-05,1985-05-14
5403506,J. M. Shannon Estate,TWDB,30.95,-101.69,GW,2,2,2,2,0,428.0,433.0,430.5,1962-12-05,2006-07-28
5403507,J. M. Shannon Estate,TWDB,30.95,-101.68,GW,1,1,1,1,0,915.0,915.0,915.0,1962-12-05,1962-12-05
5403601,J. M. Shannon Estate,TWDB,30.92,-101.64,GW,1,1,1,1,0,683.0,683.0,683.0,1962-12-04,1962-12-04
5403701,J. M. Shannon Estate,TWDB,30.91,-101.74,GW,1,1,1,1,0,398.0,398.0,398.0,1962-12-04,1962-12-04
5403702,J. M. Shannon Estate,TWDB,30.87,-101.73,GW,1,1,1,1,0,338.0,338.0,338.0,1962-12-04,1962-12-04
5403703,J. M. Shannon Estate,TWDB,30.89,-101.72,GW,1,1,1,1,0,395.0,395.0,395.0,1962-12-04,1962-12-04
5403704,J. M. Shannon Estate,TWDB,30.88,-101.71,GW,1,1,1,1,0,536.0,536.0,536.0,1962-12-04,1962-12-04
5403705,J. M. Shannon Estate,TWDB,30.9,-101.71,GW,1,1,1,1,0,584.0,584.0,584.0,1962-12-05,1962-12-05
5403801,J. M. Shannon Estate,TWDB,30.88,-101.67,GW,1,1,1,1,0,568.0,568.0,568.0,1962-12-04,1962-12-04
5403803,J. M. Shannon,TWDB,30.87,-101.68,GW,1,1,1,1,0,544.0,544.0,544.0,1962-12-04,1962-12-04
5403804,J. M. Shannon Estate,TWDB,30.89,-101.68,GW,4,3,3,3,0,533.0,638.0,580.7,1962-12-04,2004-10-12
5403806,J. M. Shannon Estate,TWDB,30.91,-101.68,GW,1,1,1,1,0,284.0,284.0,284.0,1962-12-05,1962-12-05
5403807,Shannon Estate,TWDB,30.87,-101.67,GW,1,1,1,1,0,614.0,614.0,614.0,1998-09-10,1998-09-10
5403902,J. M. Shannon Estate,TWDB,30.9,-101.66,GW,1,1,1,1,0,722.0,722.0,722.0,1962-12-04,1962-12-04
5403903,J. M. Shannon Estate,TWDB,30.89,-101.62,GW,1,1,1,1,0,364.0,364.0,364.0,1962-12-04,1962-12-04
5403904,J. M. Shannon Estate,TWDB,30.88,-101.65,GW,1,1,1,1,0,866.0,866.0,866.0,1962-12-04,1962-12-04
5404101,Virgil J. Powell,TWDB,30.99,-101.58,GW,2,2,2,2,0,1702.0,6310.0,4006.0,1962-11-29,1970-02-10
5404103,J. M. Shannon Estate,TWDB,30.98,-101.62,GW,1,1,1,1,0,1402.0,1402.0,1402.0,1963-07-08,1963-07-08
5404104,J. M. Shannon Estate,TWDB,30.98,-101.62,GW,1,1,1,1,0,1525.0,1525.0,1525.0,1963-07-08,1963-07-08
5404203,J. M. Shannon Estate,TWDB,30.97,-101.54,GW,1,1,1,1,0,1286.0,1286.0,1286.0,1962-11-28,1962-11-28
5404211,Shannon Estate,TWDB,30.96,-101.55,GW,1,1,1,1,0,456.0,456.0,456.0,2000-10-04,2000-10-04
5404301,J. M. Shannon Estate,TWDB,30.96,-101.52,GW,1,1,1,1,0,1754.0,1754.0,1754.0,1962-11-28,1962-11-28
5404302,Joe Strauss,TWDB,30.99,-101.51,GW,1,1,1,1,0,3319.0,3319.0,3319.0,1962-10-16,1962-10-16
5404303,J. M. Shannon Estate,TWDB,30.96,-101.51,GW,2,2,2,2,0,774.0,1794.0,1284.0,1962-11-28,1970-02-16
5404402,J. M. Shannon Estate,TWDB,30.92,-101.6,GW,2,2,2,2,0,327.0,1221.0,774.0,1962-11-28,1970-02-10
4525703,Cabot Corporation,TWDB,31.53,-102.98,GW,1,1,0,1,0,526.0,526.0,526.0,1938-12-12,1938-12-12
5404405,J. M. Shannon Estate,TWDB,30.95,-101.59,GW,1,1,1,1,0,1120.0,1120.0,1120.0,1962-12-05,1962-12-05
5404501,J. M. Shannon Estate,TWDB,30.93,-101.56,GW,2,2,2,2,0,945.0,994.0,969.5,1962-12-05,1970-02-10
5404602,J. M. Shannon Estate,TWDB,30.93,-101.5,GW,2,2,2,2,0,1725.0,1738.0,1731.5,1962-11-28,1970-02-16
5404701,J.M. Shannon Estate,TWDB,30.9,-101.58,GW,3,3,3,3,0,255.0,370.0,324.0,1962-11-28,1975-09-23
5404703,J. M. Shannon Estate,TWDB,30.89,-101.61,GW,2,2,2,2,0,388.0,838.0,613.0,1963-06-04,1975-09-24
5404708,Shannon Estate,TWDB,30.87,-101.61,GW,1,1,1,1,0,813.0,813.0,813.0,2010-06-08,2010-06-08
5404801,J. M. Shannon Estate,TWDB,30.9,-101.56,GW,1,1,1,1,0,825.0,825.0,825.0,1962-12-05,1962-12-05
5404802,J.M. Shannon Estate,TWDB,30.91,-101.54,GW,1,1,1,1,0,1347.0,1347.0,1347.0,1962-12-05,1962-12-05
5404803,J. M. Shannon Estate,TWDB,30.88,-101.56,GW,2,2,2,2,0,508.0,817.0,662.5,1962-11-27,1975-09-24
5404804,J. M. Shannon Estate,TWDB,30.87,-101.56,GW,2,2,2,2,0,831.0,927.0,879.0,1962-11-27,1975-09-23
5404806,Shannon Estate,TWDB,30.88,-101.56,GW,2,1,1,1,0,571.0,571.0,571.0,2004-10-12,2004-10-12
5404902,J. M. Shannon Estate,TWDB,30.87,-101.53,GW,1,1,1,1,0,1236.0,1236.0,1236.0,1962-12-05,1962-12-05
5404903,J. M. Shannon Estate,TWDB,30.9,-101.5,GW,1,1,1,1,0,1756.0,1756.0,1756.0,1962-11-28,1962-11-28
5404904,J. M. Shannon Estate,TWDB,30.88,-101.52,GW,2,2,2,2,0,429.0,452.0,440.5,1962-12-05,1970-03-31
5405102,J. M. Shannon Estate,TWDB,30.96,-101.48,GW,1,1,1,1,0,1892.0,1892.0,1892.0,1962-11-28,1962-11-28
5405103,Carl Pfluger,TWDB,30.99,-101.46,GW,2,2,2,2,0,1302.0,1687.0,1494.5,1962-11-19,1970-02-16
5405202,Carl Pfluger,TWDB,30.98,-101.43,GW,1,1,1,1,0,1984.0,1984.0,1984.0,1962-11-19,1962-11-19
5405203,Carl Pfluger,TWDB,30.98,-101.44,GW,1,1,1,1,0,1776.0,1776.0,1776.0,1962-11-19,1962-11-19
5405205,University of Texas,TWDB,30.96,-101.42,GW,1,1,1,1,0,1990.0,1990.0,1990.0,1962-11-21,1962-11-21
5405301,University of Texas,TWDB,30.99,-101.41,GW,1,1,1,1,0,2050.0,2050.0,2050.0,1962-10-12,1962-10-12
5405302,University of Texas,TWDB,30.99,-101.37,GW,1,1,1,1,0,474.0,474.0,474.0,1962-10-12,1962-10-12
5405303,University of Texas,TWDB,30.97,-101.38,GW,1,1,1,1,0,372.0,372.0,372.0,1962-11-21,1962-11-21
5405401,J. M. Shannon Estate,TWDB,30.95,-101.48,GW,1,1,1,1,0,1911.0,1911.0,1911.0,1962-11-27,1962-11-27
5405402,J.M. Shannon Estate,TWDB,30.94,-101.46,GW,1,1,1,1,0,2157.0,2157.0,2157.0,1962-11-27,1962-11-27
5405406,J. M. Shannon Estate,TWDB,30.94,-101.46,GW,4,4,4,4,0,324.0,2262.0,1738.5,1975-07-24,2010-06-07
5405502,J. M. Shannon Estate,TWDB,30.93,-101.45,GW,2,2,2,2,0,2343.0,2372.0,2357.5,1962-11-28,1970-02-16
5405503,J. M. Shannon Estate,TWDB,30.91,-101.45,GW,1,1,1,1,0,2284.0,2284.0,2284.0,1962-11-27,1962-11-27
5405601,University of Texas,TWDB,30.95,-101.4,GW,1,1,1,1,0,2085.0,2085.0,2085.0,1962-11-21,1962-11-21
5405602,University of Texas,TWDB,30.93,-101.38,GW,1,1,1,1,0,1626.0,1626.0,1626.0,1962-11-21,1962-11-21
5405702,J. M. Shannon Estate,TWDB,30.88,-101.47,GW,4,4,3,4,0,2093.0,2318.0,2193.5,1962-12-19,2004-10-14
5405703,J. M. Shannon Estate,TWDB,30.87,-101.47,GW,1,1,1,1,0,1926.0,1926.0,1926.0,1963-02-19,1963-02-19
5405704,J. M. Shannon,TWDB,30.88,-101.46,GW,2,2,2,2,0,1549.0,2270.0,1909.5,1975-09-24,1998-09-10
5405801,J. M. Shannon Estate,TWDB,30.88,-101.43,GW,2,2,2,2,0,1681.0,1768.0,1724.5,1962-12-19,1970-02-09
5405901,J. M. Shannon Estate,TWDB,30.89,-101.37,GW,1,1,1,1,0,1185.0,1185.0,1185.0,1962-11-01,1962-11-01
5405902,Permian Brine Sales,TWDB,30.9,-101.41,GW,1,1,1,1,0,1516.0,1516.0,1516.0,1995-09-26,1995-09-26
5406102,University of Texas,TWDB,30.95,-101.33,GW,1,1,1,1,0,412.0,412.0,412.0,1962-11-21,1962-11-21
5406201,University of Texas,TWDB,30.97,-101.31,GW,1,1,1,1,0,390.0,390.0,390.0,1962-10-29,1962-10-29
5406202,University of Texas,TWDB,30.96,-101.29,GW,1,1,1,1,0,498.0,498.0,498.0,1962-10-29,1962-10-29
5406203,University of Texas,TWDB,30.99,-101.29,GW,1,1,1,1,0,487.0,487.0,487.0,1962-10-29,1962-10-29
5406204,University of Texas,TWDB,30.99,-101.33,GW,1,1,1,1,0,488.0,488.0,488.0,1962-10-29,1962-10-29
5406401,University of Texas,TWDB,30.93,-101.35,GW,2,2,2,2,0,1020.0,1570.0,1295.0,1962-11-21,1970-02-17
5406502,University of Texas,TWDB,30.93,-101.3,GW,1,1,1,1,0,452.0,452.0,452.0,1962-10-29,1962-10-29
5406506,University of Texas,TWDB,30.92,-101.31,GW,1,1,1,1,0,1399.0,1399.0,1399.0,1962-10-29,1962-10-29
5406507,University of Texas,TWDB,30.92,-101.31,GW,1,1,1,1,0,1396.0,1396.0,1396.0,1962-10-29,1962-10-29
5406510,University of Texas,TWDB,30.93,-101.33,GW,1,1,1,1,0,1145.0,1145.0,1145.0,1962-11-21,1962-11-21
5406701,J.M. Shannon Estate,TWDB,30.9,-101.35,GW,1,1,1,1,0,1217.0,1217.0,1217.0,1962-11-01,1962-11-01
5410101,Billy Nolke,TWDB,30.86,-101.85,GW,4,4,4,4,0,1343.0,2151.0,1609.8,1962-12-10,1985-05-02
5410102,Clayton Smith,TWDB,30.84,-101.84,GW,1,1,1,1,0,492.0,492.0,492.0,1962-12-10,1962-12-10
5410203,J.M. Shannon Estate,TWDB,30.87,-101.79,GW,1,1,1,1,0,308.0,308.0,308.0,1962-12-04,1962-12-04
5410206,Bill Nolke,TWDB,30.83,-101.81,GW,1,1,1,1,0,300.0,300.0,300.0,1962-12-10,1962-12-10
5410302,J. M. Shannon Estate,TWDB,30.83,-101.76,GW,1,1,1,1,0,338.0,338.0,338.0,1963-06-04,1963-06-04
5410303,M. A. Shannon Estate,TWDB,30.85,-101.78,GW,1,1,1,1,0,328.0,328.0,328.0,1963-06-04,1963-06-04
5410402,Clayton Smith,TWDB,30.81,-101.83,GW,1,1,1,1,0,3166.0,3166.0,3166.0,1963-12-10,1963-12-10
5410502,Bill Nolke,TWDB,30.83,-101.8,GW,1,1,1,1,0,349.0,349.0,349.0,1962-12-10,1962-12-10
5410601,Bill Nolke,TWDB,30.79,-101.78,GW,4,3,3,3,0,338.0,466.0,387.3,1962-12-10,2004-10-14
5410602,Bill Nolke,TWDB,30.81,-101.77,GW,1,1,1,1,0,346.0,346.0,346.0,1962-12-10,1962-12-10
5410703,Church of Christ Camp ,TWDB,30.76,-101.83,GW,6,5,5,5,0,345.0,420.0,378.2,1975-07-23,2003-05-23
4525709,Colorado River,TWDB,31.51,-102.99,GW,1,1,1,1,0,523.0,523.0,523.0,1987-07-14,1987-07-14
5410801,Bill Nolke,TWDB,30.76,-101.82,GW,1,1,1,1,0,3071.0,3071.0,3071.0,1962-12-10,1962-12-10
5410803,"C. W. Meadows, et al. ",TWDB,30.75,-101.83,GW,1,1,1,1,0,4068.0,4068.0,4068.0,1966-09-15,1966-09-15
5410804,Bill Noelke,TWDB,30.78,-101.82,GW,1,1,1,1,0,345.0,345.0,345.0,1962-12-10,1962-12-10
5410901,Bill Nolke,TWDB,30.76,-101.78,GW,1,1,1,1,0,325.0,325.0,325.0,1962-12-10,1962-12-10
5410902,W. W. Owens,TWDB,30.77,-101.75,GW,1,1,1,1,0,329.0,329.0,329.0,1962-12-11,1962-12-11
5411101,J.M. Shannon Estate,TWDB,30.86,-101.71,GW,1,1,1,1,0,422.0,422.0,422.0,1962-12-04,1962-12-04
5411102,J. M. Shannon Estate,TWDB,30.84,-101.74,GW,1,1,1,1,0,292.0,292.0,292.0,1963-01-07,1963-01-07
5411103,M. A. Shannon Estate,TWDB,30.84,-101.72,GW,1,1,1,1,0,404.0,404.0,404.0,1963-06-04,1963-06-04
5411203,M. A. Shannon Estate,TWDB,30.85,-101.7,GW,1,1,1,1,0,449.0,449.0,449.0,1963-06-04,1963-06-04
5411306,Shannon Estate,TWDB,30.87,-101.64,GW,1,1,1,1,0,823.0,823.0,823.0,2006-07-28,2006-07-28
5411401,A. C. Hoover,TWDB,30.82,-101.71,GW,1,1,1,1,0,355.0,355.0,355.0,1963-06-04,1963-06-04
2640901,Ed Tinsley,TWDB,32.41,-103.01,GW,2,1,1,1,0,503.0,503.0,503.0,2000-04-25,2000-04-25
5411502,Southwest Royalties,TWDB,30.81,-101.69,GW,1,1,1,1,0,502.0,502.0,502.0,1998-09-14,1998-09-14
5411504,W. W. Owens,TWDB,30.79,-101.7,GW,1,1,1,1,0,337.0,337.0,337.0,1962-12-11,1962-12-11
5411508,A. C. Hoover,TWDB,30.81,-101.69,GW,2,2,2,2,0,579.0,591.0,585.0,1963-06-04,1970-03-31
5411511,A. C. Hoover,TWDB,30.83,-101.68,GW,1,1,1,1,0,618.0,618.0,618.0,1963-06-04,1963-06-04
5411512,Southwest Royalties,TWDB,30.81,-101.67,GW,1,1,1,1,0,839.0,839.0,839.0,2006-07-28,2006-07-28
5411601,A. C. Hoover,TWDB,30.81,-101.65,GW,1,1,1,1,0,1038.0,1038.0,1038.0,1963-06-04,1963-06-04
4525710,Colorado River Municipal Water District,TWDB,31.51,-102.99,GW,3,3,3,3,0,535.0,587.0,557.0,1987-07-14,2011-05-26
5411701,W. W. Owens,TWDB,30.79,-101.74,GW,1,1,1,1,0,292.0,292.0,292.0,1963-12-11,1963-12-11
5411702,W. W. Owens,TWDB,30.79,-101.72,GW,1,1,1,1,0,673.0,673.0,673.0,1963-12-11,1963-12-11
5411703,W. W. Owens,TWDB,30.77,-101.72,GW,1,1,1,1,0,307.0,307.0,307.0,1963-12-11,1963-12-11
5411704,W. W. Owens,TWDB,30.77,-101.7,GW,1,1,1,1,0,398.0,398.0,398.0,1962-12-11,1962-12-11
5411705,W. W. Owens,TWDB,30.76,-101.72,GW,1,1,1,1,0,280.0,280.0,280.0,1962-12-11,1962-12-11
5411706,A. C. Hoover,TWDB,30.76,-101.71,GW,1,1,1,1,0,355.0,355.0,355.0,1963-01-08,1963-01-08
5411802,A. C. Hoover,TWDB,30.77,-101.68,GW,1,1,1,1,0,678.0,678.0,678.0,1963-06-04,1963-06-04
5411804,Jeff Owens,TWDB,30.75,-101.68,GW,1,1,1,1,0,485.0,485.0,485.0,1962-12-12,1962-12-12
5411806,Jeff Owens,TWDB,30.75,-101.67,SP,2,2,2,2,0,530.0,5350.0,2940.0,1962-12-11,1970-02-12
5411810,A. C. Hoover,TWDB,30.76,-101.66,GW,1,1,1,1,0,929.0,929.0,929.0,1963-06-04,1963-06-04
5411905,Jeff Owens,TWDB,30.75,-101.65,GW,2,2,2,2,0,3168.0,4579.0,3873.5,1962-12-11,1970-02-12
5411906,University of Texas,TWDB,30.75,-101.62,GW,1,1,1,1,0,519.0,519.0,519.0,1962-12-11,1962-12-11
5411907,A. C. Hoover,TWDB,30.78,-101.64,GW,1,1,1,1,0,1169.0,1169.0,1169.0,1963-06-04,1963-06-04
5411908,A. C. Hoover,TWDB,30.77,-101.65,GW,1,1,1,1,0,593.0,593.0,593.0,1963-06-04,1963-06-04
5412101,J. M. Shannon Estate,TWDB,30.85,-101.61,GW,3,3,3,3,0,901.0,2712.0,1656.3,1962-12-05,1975-07-15
5412106,J. M. Shannon Estate,TWDB,30.87,-101.6,GW,3,3,3,3,0,862.0,994.0,935.3,1962-11-28,2000-07-13
5412201,J. S. Todd Estate,TWDB,30.84,-101.57,GW,2,2,2,2,0,2565.0,6331.0,4448.0,1963-02-26,1970-02-18
5412202,J. S. Todd Estate,TWDB,30.83,-101.55,GW,1,1,1,1,0,925.0,925.0,925.0,1962-11-26,1962-11-26
5412301,J. S. Todd Estate,TWDB,30.85,-101.53,GW,1,1,1,1,0,1357.0,1357.0,1357.0,1975-09-24,1975-09-24
5412302,J. M. Shannon Estate,TWDB,30.86,-101.51,GW,1,1,1,1,0,3981.0,3981.0,3981.0,1970-02-09,1970-02-09
5412501,J. S. Todd Estate,TWDB,30.81,-101.56,GW,1,1,1,1,0,1067.0,1067.0,1067.0,1962-11-26,1962-11-26
5412502,J. S. Todd Estate,TWDB,30.81,-101.54,GW,2,2,2,2,0,303.0,1041.0,672.0,1962-11-26,1970-02-19
4525711,Colorado River,TWDB,31.5,-102.99,GW,1,1,1,1,0,544.0,544.0,544.0,1987-07-14,1987-07-14
5412601,J. S. Todd Estate,TWDB,30.8,-101.53,GW,1,1,1,1,0,308.0,308.0,308.0,1962-11-26,1962-11-26
5412602,J.S. Todd Estate,TWDB,30.82,-101.5,GW,3,3,3,3,0,519.0,644.0,571.0,1963-02-26,1975-09-24
5412603,J. S. Todd Estate,TWDB,30.82,-101.5,GW,1,1,1,1,0,564.0,564.0,564.0,1975-09-24,1975-09-24
5412801,J. S. Todd Estate,TWDB,30.78,-101.56,GW,1,1,1,1,0,267.0,267.0,267.0,1962-11-26,1962-11-26
5412802,J. S. Todd Estate,TWDB,30.78,-101.54,GW,1,1,1,1,0,327.0,327.0,327.0,1962-11-26,1962-11-26
5412805,University of Texas,TWDB,30.75,-101.56,GW,1,1,1,1,0,1039.0,1039.0,1039.0,1962-12-14,1962-12-14
4525714,Colorado River Municipal Water District,TWDB,31.5,-102.98,GW,1,1,0,1,0,597.0,597.0,597.0,2004-07-27,2004-07-27
5412901,J. S. Todd Estate,TWDB,30.78,-101.52,GW,1,1,1,1,0,1562.0,1562.0,1562.0,1963-02-26,1963-02-26
5412902,University of Texas,TWDB,30.76,-101.52,GW,1,1,1,1,0,307.0,307.0,307.0,1963-06-07,1963-06-07
5413301,J. M. Shannon Estate,TWDB,30.85,-101.37,GW,1,1,1,1,0,356.0,356.0,356.0,1962-11-01,1962-11-01
5413303,J. M. Shannon Estate,TWDB,30.85,-101.39,GW,2,2,2,2,0,272.0,2960.0,1616.0,1962-12-19,1970-02-09
5413401,J. S. Todd Estate,TWDB,30.8,-101.48,GW,2,2,2,2,0,464.0,520.0,492.0,1963-02-19,1970-04-02
5413402,J. S. Todd Estate,TWDB,30.81,-101.49,GW,1,1,1,1,0,454.0,454.0,454.0,1963-02-26,1963-02-26
5413405,Todd Cattle Company,TWDB,30.81,-101.48,GW,4,4,4,4,0,578.0,643.0,608.5,1975-07-22,1993-05-19
5413406,J. S. Todd Estate,TWDB,30.79,-101.46,GW,1,1,1,1,0,2353.0,2353.0,2353.0,1963-02-26,1963-02-26
5413602,Joe Bean,TWDB,30.8,-101.39,GW,1,1,1,1,0,2196.0,2196.0,2196.0,1963-02-28,1963-02-28
5413603,Joe Bean,TWDB,30.79,-101.39,GW,1,1,1,1,0,2223.0,2223.0,2223.0,1963-02-28,1963-02-28
5413604,J. S. Todd Estate,TWDB,30.82,-101.41,GW,2,2,2,2,0,2089.0,2134.0,2111.5,1962-12-14,1970-02-19
5413607,Joe Bean,TWDB,30.83,-101.38,GW,1,1,1,1,0,2895.0,2895.0,2895.0,1963-02-28,1963-02-28
5413701,J. S. Todd Estate,TWDB,30.78,-101.48,GW,2,2,2,2,0,626.0,877.0,751.5,1963-02-19,1970-02-09
5413703,University of Texas,TWDB,30.75,-101.47,GW,1,1,1,1,0,2177.0,2177.0,2177.0,1962-12-14,1962-12-14
5413801,J. S. Todd Estate,TWDB,30.77,-101.44,GW,2,2,2,2,0,2406.0,2431.0,2418.5,1963-02-19,1970-02-17
5413803,University of Texas,TWDB,30.75,-101.44,GW,1,1,1,1,0,2244.0,2244.0,2244.0,1962-12-13,1962-12-13
